Index,ZONEID,Date,Time_Index,Day,Date.1,TCWL,TCIW,SP,HUM,TCC,U,V,TEMP,SSRD,STRD,TSR,TP,POWER
312,1,4/14/12 0:00,24,13,20120414 00:00,0,0.029804338,95636.5625,62.42105103,1.000003815,1.012820244,-1.122920036,289.4736328,18145552,24849200,20056016,0,0.246153846
313,1,4/14/12 1:00,1,14,20120414 01:00,0.001572132,0.030773066,95655.3125,68.05941772,1,1.521598816,-1.506651878,289.904541,1984148,1193860,2297344,0,0.161089744
314,1,4/14/12 2:00,2,14,20120414 02:00,0.008695602,0.040289603,95570.75,56.55413818,0.996354044,3.149144173,-1.750684738,291.4584961,4115701,2365337,4725503,0,0.309615385
315,1,4/14/12 3:00,3,14,20120414 03:00,0.002283096,0.095867157,95486.8125,48.42735291,1,3.460091591,-1.696843147,292.2575684,6152905,3578983,7122134,0,0.220897436
316,1,4/14/12 4:00,4,14,20120414 04:00,0,0.104651511,95425.4375,47.30458069,0.99999702,3.154791832,-1.589980125,292.1074219,7604990,4795641,9044064,0,0.176987179
317,1,4/14/12 5:00,5,14,20120414 05:00,0,0.212496281,95384.6875,48.9657135,0.999999821,2.545469284,-1.588011742,291.4987793,8495187,6010511,10386240,0,0.129935897
318,1,4/14/12 6:00,6,14,20120414 06:00,0,0.29029119,95387.25,54.32792664,0.999999642,1.426460266,-1.146157265,290.4643555,8986112,7233495,11229925,0,0.117884615
319,1,4/14/12 7:00,7,14,20120414 07:00,0.000448227,0.149421334,95360.0625,60.17196655,0.999999046,1.151029587,-1.109898567,288.7983398,9183886,8473734,11624412,0,0.047179487
320,1,4/14/12 8:00,8,14,20120414 08:00,0,0.054927286,95396.6875,65.67411804,0.987974882,1.517650604,-1.411076546,287.4958496,9216990,9692303,11708138,0,0.005192308
321,1,4/14/12 9:00,9,14,20120414 09:00,0,0.053809363,95462.9375,70.72367859,0.990651846,1.622886658,-1.142910957,286.2548828,9216990,10850062,11708138,0,0
322,1,4/14/12 10:00,10,14,20120414 10:00,0,0.094957948,95501.75,74.27217102,1,1.928957939,-0.822742462,285.3413086,9216990,12037231,11708138,0,0
323,1,4/14/12 11:00,11,14,20120414 11:00,0,0.136442602,95490.875,76.99064636,0.999999166,1.77567482,0.113933563,285.793457,9216990,13238147,11708139,0,0
324,1,4/14/12 12:00,12,14,20120414 12:00,0,0.117134213,95501.6875,79.29618835,1.000002861,1.274458885,0.328104019,285.8835449,9216990,14445556,11708139,0,0
325,1,4/14/12 13:00,13,14,20120414 13:00,9.16E-05,0.101707459,95497.625,80.8013916,0.995391965,0.758725166,-0.173521996,285.545166,9216990,15654979,11708139,0,0
326,1,4/14/12 14:00,14,14,20120414 14:00,2.29E-05,0.030365068,95474.5625,81.56744385,0.92106998,0.509656906,-0.206616402,285.1315918,9216990,16838624,11708139,0,0
327,1,4/14/12 15:00,15,14,20120414 15:00,0.000938416,0.015914917,95453.3125,82.43121338,0.866424561,0.594210625,-0.145795822,284.5571289,9216990,17942464,11708139,0,0
328,1,4/14/12 16:00,16,14,20120414 16:00,6.48E-05,0.003787994,95439.75,83.62046814,0.477508545,0.32237339,0.106858254,284.1662598,9216990,19046896,11708139,0,0
329,1,4/14/12 17:00,17,14,20120414 17:00,0.000244141,0.001676559,95395.9375,84.74006653,0.315948486,0.16738224,0.418310165,283.3308105,9216990,20101792,11708139,0,0
330,1,4/14/12 18:00,18,14,20120414 18:00,0.000130177,0.002648354,95393.25,86.44245911,0.176577508,-0.034320831,0.458171845,282.8110352,9216990,21166448,11708139,0,0
331,1,4/14/12 19:00,19,14,20120414 19:00,0.00033474,0.002467907,95404.875,87.52432251,0.192340672,-0.043961525,0.292721748,282.472168,9216990,22218512,11708139,0,0
332,1,4/14/12 20:00,20,14,20120414 20:00,6.53E-05,0.001824021,95444.0625,88.98831177,0.35896951,0.199354172,0.279200554,282.067627,9216990,23275984,11708139,0,0
333,1,4/14/12 21:00,21,14,20120414 21:00,0,0.000133991,95460.4375,90.27606201,0.268773675,0.079603195,0.344676971,281.9934082,9253576,24320288,11778477,0,0.011730769
334,1,4/14/12 22:00,22,14,20120414 22:00,0,0.000282445,95511.75,83.23472595,0.630645752,0.206536293,0.211716652,284.9692383,9822244,25417008,12507955,0,0.211217949
335,1,4/14/12 23:00,23,14,20120414 23:00,0,0.000374849,95527.625,69.66667175,0.66336751,0.253499031,0.015071869,288.4682617,11097282,26532384,14000868,0,0.576346154
336,1,4/15/12 0:00,24,14,20120415 00:00,0.000365257,9.56E-05,95494.4375,60.92797852,0.189819157,0.783885002,-0.457541466,290.8259277,12987547,27665584,16134005,0,0.700128205
337,1,4/15/12 1:00,1,15,20120415 01:00,0.007015228,0.001131834,95512.125,60.31056213,0.514430106,0.810070038,-0.554913521,291.6081543,2297182,1134050,2551038,0,0.767115385
338,1,4/15/12 2:00,2,15,20120415 02:00,0.052509308,0.000944138,95416.4375,49.88381958,0.967632651,1.119805336,-0.293463707,293.0148926,4804548,2303382,5321900,0,0.772884615
339,1,4/15/12 3:00,3,15,20120415 03:00,0.062549591,0.004491806,95349.125,45.57220459,1.000004768,0.911886215,-0.897265434,293.3598633,6523265,3573232,7497774,0,0.683782051
340,1,4/15/12 4:00,4,15,20120415 04:00,0.055579174,0.00985527,95274.375,44.9055481,1.000005722,0.851066589,-1.642179489,293.3554688,7808117,4884059,9290498,0,0.371730769
341,1,4/15/12 5:00,5,15,20120415 05:00,0.048843235,0.004436493,95236.0625,44.41122437,0.999037564,1.19316864,-2.055203438,293.375,9124826,6140370,10943502,0,0.333910256
342,1,4/15/12 6:00,6,15,20120415 06:00,0.047902245,0.001620293,95247.1875,44.76148987,0.957443655,1.674365997,-1.981746674,293.1525879,10150951,7403506,12249643,0,0.141602564
343,1,4/15/12 7:00,7,15,20120415 07:00,0.039115231,0.001828194,95256.3125,51.38293457,0.915396333,1.455928802,-1.337843895,291.3115234,10575977,8621260,12881157,0,0.071666667
344,1,4/15/12 8:00,8,15,20120415 08:00,0.028303146,0.001357079,95312.4375,55.43690491,0.731296182,1.604838371,-1.213623047,289.2097168,10616516,9862484,12971303,0,0.010512821
345,1,4/15/12 9:00,9,15,20120415 09:00,0.014293671,0.000622749,95352.5,59.34028625,0.463610232,1.705478668,-0.895817757,288.1342773,10616516,11039904,12971303,0,0
346,1,4/15/12 10:00,10,15,20120415 10:00,0.00729084,0.000190735,95412.1875,64.21121216,0.3644104,1.000607491,0.049797058,287.8308105,10616516,12155131,12971559,0,0
347,1,4/15/12 11:00,11,15,20120415 11:00,0.003074646,0,95425.625,69.53411865,0.131500244,0.061896324,0.809146881,286.1682129,10616516,13245497,12971559,0,0
348,1,4/15/12 12:00,12,15,20120415 12:00,0.000391006,0,95438.9375,76.195755,0.007995605,-0.539404869,1.096813202,284.1564941,10616516,14301212,12971559,0,0
349,1,4/15/12 13:00,13,15,20120415 13:00,0.000349998,0.000211716,95421.625,81.37414551,0.059082031,-0.396059036,1.100902557,283.7949219,10616516,15347054,12971559,0,0
350,1,4/15/12 14:00,14,15,20120415 14:00,0.000414371,0.000175476,95399.75,84.12666321,0.130661011,-0.053355217,1.111757278,282.9360352,10616516,16381744,12971559,0,0
351,1,4/15/12 15:00,15,15,20120415 15:00,0.000463963,0.000154495,95399.625,86.28973389,0.147888184,-0.084854126,1.177204132,282.3190918,10616516,17409792,12971559,0,0
352,1,4/15/12 16:00,16,15,20120415 16:00,0.000244141,0.00012207,95377.75,86.99513245,0.142425537,-0.156697273,1.335045815,281.8562012,10616516,18432816,12971559,0,0
353,1,4/15/12 17:00,17,15,20120415 17:00,0.000178814,0,95346.25,86.79772949,0.030731201,-0.206354141,1.634111404,281.3964844,10616516,19451200,12971559,0,0
354,1,4/15/12 18:00,18,15,20120415 18:00,6.44E-05,0,95344.6875,86.58702087,0,-0.260569572,1.805038452,280.9001465,10616516,20462704,12971559,0,0
355,1,4/15/12 19:00,19,15,20120415 19:00,6.44E-05,0,95356.4375,85.71916199,0.002883911,-0.343626022,1.97457695,280.4125977,10616516,21470256,12971559,0,0
356,1,4/15/12 20:00,20,15,20120415 20:00,6.44E-05,3.81E-05,95384.6875,84.38198853,0.046661377,-0.520804405,1.935530663,280.2099609,10616516,22473328,12971559,0,0
357,1,4/15/12 21:00,21,15,20120415 21:00,8.87E-05,0.000144005,95422.6875,82.96847534,0.113494873,-0.471165657,1.726589203,280.7163086,10651625,23473344,13038065,0,0.008141026
358,1,4/15/12 22:00,22,15,20120415 22:00,0.000267982,0.000138283,95462.375,74.55166626,0.245758057,0.059664726,1.75569725,284.8771973,11219507,24533632,13750527,0,0.112884615
359,1,4/15/12 23:00,23,15,20120415 23:00,0.000422478,0,95483.6875,64.80267334,0.009033203,-0.096678734,1.554672241,288.4838867,12499789,25616960,15222364,0,0.606794872
360,1,4/16/12 0:00,24,15,20120416 00:00,0.00070858,0,95470.625,54.53514099,0.011016846,-0.400752068,1.637728691,291.2524414,14401331,26724128,17333152,0,0.705384615
361,1,4/16/12 1:00,1,16,20120416 01:00,4.20E-05,7.72E-05,95447,52.40190125,0.198547363,-0.568342209,1.079208374,292.3540039,2353884,1128792,2573941,0,0.760192308
362,1,4/16/12 2:00,2,16,20120416 02:00,0.008708954,0.000257492,95379.9375,44.96279907,0.132873535,-1.114621162,0.932307243,293.5092773,4930998,2276824,5378698,0,0.748525641
363,1,4/16/12 3:00,3,16,20120416 03:00,0.044269562,0.001688957,95303.0625,39.83122253,0.435150147,-1.449907303,0.99644661,294.21875,7460695,3449628,8150540,0,0.696346154
364,1,4/16/12 4:00,4,16,20120416 04:00,0.019031525,0.001127243,95243.625,37.58959961,0.446014404,-1.607719421,0.77490139,294.1657715,9045852,4683969,10110087,0,0.601153846
365,1,4/16/12 5:00,5,16,20120416 05:00,0.012952805,0.001085281,95201.0625,34.61660767,0.204193115,-2.095198631,0.931816101,294.3552246,10542857,5966196,11895860,0,0.44025641
366,1,4/16/12 6:00,6,16,20120416 06:00,0.00235939,0.00030899,95216.0625,34.70718384,0.413803101,-3.01023674,0.561458588,293.684082,11680368,7175151,13253434,0,0.23275641
367,1,4/16/12 7:00,7,16,20120416 07:00,0.000289917,2.81E-05,95279,41.31311035,0.010604858,-3.405596733,0.294002533,291.4909668,12247066,8299327,13994726,0,0.056474359
368,1,4/16/12 8:00,8,16,20120416 08:00,0.000177383,3.24E-05,95339.5625,45.84753418,0.016708374,-3.090829849,0.646125794,289.0270996,12295316,9384470,14092387,0,0.005897436
369,1,4/16/12 9:00,9,16,20120416 09:00,0.000202179,5.96E-06,95431.5,50.00059509,0.000961304,-2.229767799,0.986466467,287.0385742,12295316,10446031,14092387,0,0
370,1,4/16/12 10:00,10,16,20120416 10:00,0.000514984,2.81E-05,95491.5625,52.8636322,0.005584717,-1.648971558,1.526535988,285.0593262,12295316,11465814,14092128,0,0
371,1,4/16/12 11:00,11,16,20120416 11:00,0.000337601,2.22E-05,95509.375,55.24995422,0.010162354,-1.217484474,1.976737022,283.9543457,12295316,12482878,14092128,0,0
372,1,4/16/12 12:00,12,16,20120416 12:00,0.000110626,0,95538.5,56.77674866,0.006317139,-1.009865761,2.075681686,283.2409668,12295265,13490001,14092128,0,0
373,1,4/16/12 13:00,13,16,20120416 13:00,0,0,95509.25,57.55213928,0,-0.88953495,2.061800957,282.7382812,12295265,14486449,14092128,0,0
374,1,4/16/12 14:00,14,16,20120416 14:00,0,0,95481.625,57.52850342,0,-0.809978485,2.085466385,282.5876465,12295265,15473732,14092128,0,0
375,1,4/16/12 15:00,15,16,20120416 15:00,0.000114441,0,95479,56.91416931,0,-0.9664011,2.266307831,282.7219238,12295265,16453741,14092128,0,0
376,1,4/16/12 16:00,16,16,20120416 16:00,0.000892639,0,95447.8125,58.10673523,0,-1.071594238,2.420796394,282.7492676,12295265,17426048,14092128,0,0
377,1,4/16/12 17:00,17,16,20120416 17:00,0.001625061,0,95414.9375,61.66600037,0.010009766,-1.105397224,2.570138931,282.6855469,12295265,18388624,14092128,0,0
378,1,4/16/12 18:00,18,16,20120416 18:00,0.002098083,0,95410,66.5934906,0.026367188,-1.197097778,2.65230751,282.6210938,12295265,19344688,14092128,0,0
379,1,4/16/12 19:00,19,16,20120416 19:00,0.00302887,0,95430.4375,71.32554626,0.035736084,-1.263029099,2.694899559,282.5527344,12295265,20296384,14092128,0,0
380,1,4/16/12 20:00,20,16,20120416 20:00,0.005447388,0,95451.8125,74.25297546,0.027740479,-1.352331161,2.866775513,282.8586426,12295265,21283664,14092128,0,0
381,1,4/16/12 21:00,21,16,20120416 21:00,0.008544922,0,95475.875,74.8520813,0.061767578,-1.594721794,3.122801781,283.4272461,12327831,22262608,14153488,0,0.009679487
382,1,4/16/12 22:00,22,16,20120416 22:00,0.008346558,0,95504,70.67854309,0.071746826,-2.132370949,3.911543846,285.8913574,12890092,23286144,14850726,0,0.196410256
383,1,4/16/12 23:00,23,16,20120416 23:00,0.003921509,0,95496.6875,62.1913147,0.043365479,-3.221543312,4.126126289,287.9099121,14068122,24357184,16227285,0,0.605
384,1,4/17/12 0:00,24,16,20120417 00:00,0.01789856,0,95464.8125,54.72605896,0.207122803,-4.976016045,4.114403725,289.7067871,15898833,25470672,18285392,0,0.746858974
385,1,4/17/12 1:00,1,17,20120417 01:00,0.010543823,5.53E-05,95425.875,45.37521362,0.26272583,-4.996729851,4.432300568,291.4538574,2344545,1105538,2544075,0,0.805
386,1,4/17/12 2:00,2,17,20120417 02:00,0.031318665,0.000125885,95331.3125,43.05700684,0.399414063,-5.264147758,4.069375038,291.9797363,4615254,2248174,5097875,0,0.803461538
387,1,4/17/12 3:00,3,17,20120417 03:00,0.143249512,0.000255585,95276.9375,45.56306458,0.974243164,-5.420259476,4.196219444,291.7404785,6340887,3432953,7233931,0,0.584423077
388,1,4/17/12 4:00,4,17,20120417 04:00,0.19883728,0.006340027,95276,51.62467957,0.926391602,-5.438159943,3.909805298,290.9343262,7431362,4736882,8818341,0,0.339230769
389,1,4/17/12 5:00,5,17,20120417 05:00,0.080587745,0.003209135,95279.0625,55.04615784,0.785667658,-4.861112595,4.087810516,290.1835938,8211527,6053709,10060764,0,0.214551282
390,1,4/17/12 6:00,6,17,20120417 06:00,0.073509574,0.006002676,95305.375,63.44664001,0.622368693,-4.387939453,3.592490196,289.5983887,8988479,7332586,11140360,0,0.151089744
391,1,4/17/12 7:00,7,17,20120417 07:00,0.096146584,0.007987976,95310.4375,71.49559021,0.566593945,-3.405507088,3.455745697,288.4580078,9354610,8572196,11692466,8.30E-05,0.063205128
392,1,4/17/12 8:00,8,17,20120417 08:00,0.03024292,0.036907196,95337.6875,78.90643311,0.515808106,-2.685619354,3.240158081,286.9453125,9387104,9729881,11770966,0.000594139,0.005705128
393,1,4/17/12 9:00,9,17,20120417 09:00,0.067520142,0.051235199,95377.625,85.74255371,0.864135742,-1.948039055,3.510812759,285.9404297,9387104,10858154,11770966,0.001489878,0
394,1,4/17/12 10:00,10,17,20120417 10:00,0.255401611,0.049491882,95381.75,88.80500793,1,-1.82487011,3.67817688,285.7590332,9387104,12072060,11770745,0.001777649,0
395,1,4/17/12 11:00,11,17,20120417 11:00,0.149734497,0.072338104,95359.6875,91.91200256,1,-2.130379677,3.628584862,285.7580566,9387104,13339086,11770745,0.002737522,0
396,1,4/17/12 12:00,12,17,20120417 12:00,0.204101563,0.100372315,95352.625,92.97831726,0.999993265,-2.344026566,3.190763474,285.7419434,9387104,14621677,11770745,0.003350735,0
397,1,4/17/12 13:00,13,17,20120417 13:00,0.586217701,0.092735291,95327.4375,94.12112427,1.000002861,-2.623289108,2.399185181,285.5546875,9387104,15881893,11770745,0.003929138,0
398,1,4/17/12 14:00,14,17,20120417 14:00,0.240917325,0.053454243,95277.3125,94.42518616,0.999996185,-3.020981789,2.29373455,285.9365234,9387104,17212816,11770745,0.004383087,0
399,1,4/17/12 15:00,15,17,20120417 15:00,0.141635478,0.061423354,95247.8125,94.54556274,1.000004768,-3.275918961,2.441929817,286.1525879,9387104,18524544,11770745,0.00464201,0
400,1,4/17/12 16:00,16,17,20120417 16:00,0.153321266,0.071364045,95189.125,93.94699097,0.999997079,-3.239571571,2.90194416,286.3063965,9387104,19873328,11770745,0.00485754,0
401,1,4/17/12 17:00,17,17,20120417 17:00,0.258000135,0.07599169,95150.75,92.08259583,0.999038339,-3.192744255,2.545685768,286.3647461,9387104,21191952,11770745,0.005032063,0
402,1,4/17/12 18:00,18,17,20120417 18:00,0.267935693,0.044354562,95168.4375,91.82321167,0.992643297,-3.466806412,2.17689991,286.449707,9387104,22518608,11770745,0.005159684,0
403,1,4/17/12 19:00,19,17,20120417 19:00,0.190808058,0.035991237,95181.125,92.35852051,0.995633602,-3.406180382,2.049731255,286.6357422,9387104,23856496,11770745,0.005275469,0
404,1,4/17/12 20:00,20,17,20120417 20:00,0.185041249,0.040795866,95208.0625,90.59300232,1.000003815,-3.510110855,1.857234955,286.8374023,9387104,25127200,11770745,0.005414933,0
405,1,4/17/12 21:00,21,17,20120417 21:00,0.208328247,0.046648026,95221.25,92.81057739,0.999998748,-4.222158432,1.719082832,287.0710449,9403182,26423440,11812093,0.005597312,0.001858974
406,1,4/17/12 22:00,22,17,20120417 22:00,0.132171631,0.042541061,95250.3125,91.96592712,1.000005722,-4.971083641,1.450922966,287.6491699,9562200,27731520,12159209,0.00574204,0.045961538
407,1,4/17/12 23:00,23,17,20120417 23:00,0.17697531,0.006202698,95271.5625,90.28443909,0.738794267,-6.599926949,1.018097878,288.4277344,10027547,29084112,12966668,0.005929913,0.084871795
408,1,4/18/12 0:00,24,17,20120418 00:00,0.226718783,0.010326386,95255.125,86.24890137,0.950609386,-7.653319359,0.52026844,289.3537598,11136613,30413008,14458420,0.006125417,0.321346154
409,1,4/18/12 1:00,1,18,20120418 01:00,0.164827049,0.00541687,95206.25,68.16093445,0.473541617,-6.848865509,0.565254211,291.5585938,1665361,1242064,2059306,9.99E-05,0.343910256
410,1,4/18/12 2:00,2,18,20120418 02:00,0.180928052,0.016487122,95123.25,66.36610413,0.868357778,-7.18296051,0.818001747,291.871582,3628303,2460718,4436360,0.00028801,0.341025641
411,1,4/18/12 3:00,3,18,20120418 03:00,0.134105504,0.037563104,95051.5,62.46429443,1.000002861,-6.711462975,1.434257507,292.2382812,5494734,3773058,6741502,0.000409603,0.306025641
412,1,4/18/12 4:00,4,18,20120418 04:00,0.139433563,0.127327144,95039.8125,68.35995483,0.999996781,-5.772373199,2.395035744,291.1235352,6486779,5049981,8257972,0.000476837,0.15025641
413,1,4/18/12 5:00,5,18,20120418 05:00,0.137864113,0.173568726,94964.9375,76.74057007,1.000005722,-6.897435188,2.421728134,290.6352539,7361186,6371097,9596914,0.000607491,0.167884615
414,1,4/18/12 6:00,6,18,20120418 06:00,0.162195623,0.093136549,94981.625,85.66851807,1,-6.062113762,2.083003044,289.6320801,7691240,7665412,10286868,0.000797749,0.065320513
415,1,4/18/12 7:00,7,18,20120418 07:00,0.117982686,0.093369722,94961.3125,88.52310181,1,-5.866411209,1.428929329,289.2429199,7873779,8997418,10654948,0.000983715,0.013974359
416,1,4/18/12 8:00,8,18,20120418 08:00,0.162394583,0.109697163,95002.125,90.68780518,1,-5.420887947,0.795564652,288.6552734,7892814,10282050,10711548,0.001173973,0.001217949
417,1,4/18/12 9:00,9,18,20120418 09:00,0.243991494,0.110561729,95065.3125,92.16506958,1,-5.742890358,0.018762589,288.3994141,7892814,11635957,10711548,0.001606315,0
418,1,4/18/12 10:00,10,18,20120418 10:00,0.362515628,0.084912002,95101.9375,93.11740112,1,-5.64444828,-0.420370102,288.065918,7892814,12977487,10711499,0.002138508,0
419,1,4/18/12 11:00,11,18,20120418 11:00,0.383686423,0.060550436,95126.5,92.97608948,0.999996364,-5.437754631,-0.711623192,287.9394531,7892814,14351378,10711499,0.002695146,0
420,1,4/18/12 12:00,12,18,20120418 12:00,0.312640071,0.06356746,95124.1875,93.16424561,1.000005722,-4.753348351,-0.488119125,287.8886719,7892814,15703334,10711499,0.003315027,0
421,1,4/18/12 13:00,13,18,20120418 13:00,0.414844811,0.085346878,95099.25,91.72775269,1.000003815,-4.2190485,-0.174888611,287.7304688,7892814,17008096,10711499,0.003737082,0
422,1,4/18/12 14:00,14,18,20120418 14:00,0.405673504,0.090418875,95041.5,90.1415863,0.99999857,-3.970379829,-0.09954071,287.7094727,7892814,18352496,10711499,0.004104465,0
423,1,4/18/12 15:00,15,18,20120418 15:00,0.403910935,0.125971496,95023.25,91.5508728,0.99999392,-3.600345612,-0.166999817,287.4477539,7892814,19696048,10711499,0.004799679,0
424,1,4/18/12 16:00,16,18,20120418 16:00,0.54970175,0.208927631,94984.9375,95.6925354,0.999995828,-3.468860626,-0.312555313,287.2431641,7892814,21066288,10711499,0.00548315,0
425,1,4/18/12 17:00,17,18,20120418 17:00,0.642562509,0.357378781,94959.0625,96.78511047,0.99999249,-3.331591606,-0.309178352,287.1203613,7892814,22438848,10711499,0.006472643,0
426,1,4/18/12 18:00,18,18,20120418 18:00,0.740774751,0.362947583,94931.0625,96.7084198,1.000002861,-3.254536629,-0.007837296,287.0541992,7892814,23812464,10711499,0.007469784,0
427,1,4/18/12 19:00,19,18,20120418 19:00,0.799495935,0.217212677,94935.8125,96.14033508,0.997323513,-3.288959503,-0.11842823,287.1936035,7892814,25172704,10711499,0.008396659,0
428,1,4/18/12 20:00,20,18,20120418 20:00,0.83822608,0.171142101,94957.1875,94.87478638,0.993631601,-3.357611656,-0.127603531,287.3742676,7892814,26517296,10711499,0.009465221,0
429,1,4/18/12 21:00,21,18,20120418 21:00,0.437754095,0.113696754,94953.75,94.83599854,0.933510363,-3.27901268,0.387738228,287.1960449,7897095,27833888,10741596,0.012803853,0.001987179
430,1,4/18/12 22:00,22,18,20120418 22:00,0.844420314,0.084526658,94976.375,94.70152283,0.990384579,-3.416918755,0.208566666,287.2746582,8000371,29139088,11041797,0.014265627,0.032051282
431,1,4/18/12 23:00,23,18,20120418 23:00,0.670456231,0.060181271,94992.625,93.81797791,0.983047187,-4.163188934,-0.23931694,287.6762695,8206479,30477536,11588451,0.014923338,0.106538462
432,1,4/19/12 0:00,24,18,20120419 00:00,0.92150718,0.044984177,94944.5,93.24502563,0.990952253,-4.364471436,-0.418875694,287.8984375,8491120,31796672,12393920,0.015748777,0.1375
433,1,4/19/12 1:00,1,19,20120419 01:00,0.088508904,0.053508759,94889.875,90.48771667,0.628426552,-2.486996651,-2.322477341,290.5356445,1695289,1274902,2069926,0.001533747,0.16775641
434,1,4/19/12 2:00,2,19,20120419 02:00,0.07664603,0.063362122,94805.1875,88.58279419,0.788650751,-2.02412796,-2.510075569,290.887207,3446877,2551969,4276994,0.003145337,0.576410256
435,1,4/19/12 3:00,3,19,20120419 03:00,0.078782976,0.07144165,94735.75,88.51992798,0.545864224,-1.67999649,-2.096707344,291.237793,5526380,3797062,6786813,0.005101919,0.495641026
436,1,4/19/12 4:00,4,19,20120419 04:00,0.076072693,0.078987777,94699.4375,85.20783997,0.465526462,-1.450381279,-1.384788513,291.3022461,7110598,5069889,8804093,0.007618893,0.481987179
437,1,4/19/12 5:00,5,19,20120419 05:00,0.078176737,0.088794291,94675.8125,83.462677,0.562397778,-1.412472725,-1.139357567,291.1362305,8336438,6341353,10429979,0.01051718,0.221346154
438,1,4/19/12 6:00,6,19,20120419 06:00,0.058727074,0.095870733,94676.4375,82.97325134,0.56127727,-1.071268082,-1.139620781,290.7978516,9252069,7606466,11662357,0.013209306,0.072435897
439,1,4/19/12 7:00,7,19,20120419 07:00,0.089864373,0.098056078,94726.0625,86.00260925,0.719631255,-0.471110344,-0.624072075,289.833252,9640862,8832302,12258012,0.015600197,0.028782051
440,1,4/19/12 8:00,8,19,20120419 08:00,0.071762323,0.062940359,94755.8125,87.61923218,0.585358977,-1.301413536,0.585115433,288.0148926,9671276,10055481,12326920,0.016640197,0.000448718
441,1,4/19/12 9:00,9,19,20120419 09:00,0.091545105,0.049902104,94782,92.62252808,0.419518054,-1.226555824,0.272382736,287.7546387,9671276,11352626,12326920,0.01729567,0
442,1,4/19/12 10:00,10,19,20120419 10:00,0.081008911,0.027594812,94817.5,93.7775116,0.472801924,-1.23037529,0.511198998,287.0043945,9671276,12579686,12326929,0.017704155,0
443,1,4/19/12 11:00,11,19,20120419 11:00,0.077469707,0.008626938,94823.625,94.24078369,0.428248107,-1.410626411,0.814380646,287.0817871,9671276,13845837,12326929,0.017879412,0
444,1,4/19/12 12:00,12,19,20120419 12:00,0.048109949,0.00338283,94829.625,94.38336182,0.426116943,-1.377773285,0.894160271,286.7927246,9671276,15065141,12326929,0.017903369,0
445,1,4/19/12 13:00,13,19,20120419 13:00,0.058140617,0.001811981,94799.375,94.97807312,0.447052002,-0.828741074,0.885662079,286.6611328,9671276,16326773,12326929,0.017915964,0
446,1,4/19/12 14:00,14,19,20120419 14:00,0.080069423,0.00113678,94756.3125,95.94737244,0.531341553,-0.644965172,1.414219856,285.6552734,9671276,17502448,12326929,0.017930664,0
447,1,4/19/12 15:00,15,19,20120419 15:00,0.08253473,0.000671387,94729,97.2865448,0.648071289,-0.513865471,1.336039543,285.8808594,9671276,18749616,12326929,0.017947119,0
448,1,4/19/12 16:00,16,19,20120419 16:00,0.080762088,0.000270844,94684.625,97.64994812,0.712890625,-0.517152786,1.412060738,285.7155762,9671276,19977616,12326929,0.017965999,0
449,1,4/19/12 17:00,17,19,20120419 17:00,0.078956008,0.000112534,94653.8125,97.82635498,0.747497559,-0.650839806,1.340028763,285.5317383,9671276,21201136,12326929,0.017988458,0
450,1,4/19/12 18:00,18,19,20120419 18:00,0.079345703,3.05E-05,94635.625,97.73753357,0.703460693,-0.312869072,1.151674271,285.9387207,9671276,22493936,12326929,0.018015053,0
451,1,4/19/12 19:00,19,19,20120419 19:00,0.072387695,0,94624.375,97.96476746,0.653473198,0.83710289,0.85532856,285.2756348,9671276,23687616,12326929,0.018039744,0
452,1,4/19/12 20:00,20,19,20120419 20:00,0.058639526,0,94634.375,99.2265625,0.667572022,0.94006443,0.288264275,285.4118652,9671276,24975456,12326929,0.018058173,0
453,1,4/19/12 21:00,21,19,20120419 21:00,0.04788208,0,94657.875,98.64033508,0.614030957,1.00017643,-0.196739197,286.0148926,9688782,26307552,12371527,0.018072777,0.002628205
454,1,4/19/12 22:00,22,19,20120419 22:00,0.029159546,0,94717.0625,96.79023743,0.650419831,0.624588966,-0.477965355,286.9169922,9996764,27534112,12884104,0.018080484,0.044935897
455,1,4/19/12 23:00,23,19,20120419 23:00,0.040622711,2.86E-06,94770.1875,82.31221008,0.744659424,1.720450401,-0.986907959,289.0043945,10956701,28825488,14121469,0.018087909,0.107948718
456,1,4/20/12 0:00,24,19,20120420 00:00,0.055625916,2.86E-05,94756.3125,72.37634277,0.766738892,2.67905426,-1.0008564,290.5698242,12376689,30107104,15903851,0.018096015,0.213974359
457,1,4/20/12 1:00,1,20,20120420 01:00,0.191459656,0.005941391,94656.0625,78.25572205,0.350976706,2.218738556,-1.466413498,291.2365723,1830307,1313250,2197759,0.000243902,0.280192308
458,1,4/20/12 2:00,2,20,20120420 02:00,0.172904968,0.014575958,94613.8125,76.79597473,0.629306018,2.64682579,-1.721269608,291.3027344,3541340,2550180,4346300,0.000423908,0.36775641
459,1,4/20/12 3:00,3,20,20120420 03:00,0.185400963,0.010895416,94576.6875,79.05947876,0.635911822,2.87688446,-1.737915039,291.168457,5155291,3862008,6403807,0.000578523,0.304166667
460,1,4/20/12 4:00,4,20,20120420 04:00,0.14183265,0.00718689,94554.5,77.92112732,0.763516009,2.398098946,-1.497345924,291.0571289,6420579,5189587,8102138,0.00065136,0.21775641
